Syntax version=4
Thu Apr 23 10:47:48 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		particles_03	particles_05	particles_10	particles_100	particles_25	particles_50	baseline
D:	time(ms)	(0x200004a4,4)	(0x200004a8,4)	(0x200004ac,4)	(0x200004b0,4)	(0x200004b4,4)	(0x200004b8,4)	(0x20000070,6)
D:	56451.41	0	0	0	0	0	0	8.457936
D:	56452.21	0	0	0	0	0	0	8.484295
D:	56453.01	0	0	0	0	0	0	8.468122
D:	56453.84	0	0	0	0	0	0	8.491915
D:	56454.68	0	0	0	0	0	0	8.507483
D:	56455.48	0	0	0	0	0	0	8.522264
D:	56456.43	0	0	0	0	0	0	8.494905
D:	56457.35	0	0	0	0	0	0	8.445614
D:	56458.17	0	0	0	0	0	0	8.429871
D:	56459.01	0	0	0	0	0	0	8.545490
D:	56459.83	0	0	0	0	0	0	8.513988
D:	56460.68	0	0	0	0	0	0	8.492659
D:	56461.51	0	0	0	0	0	0	8.415778
D:	56462.42	0	0	0	0	0	0	8.436785
D:	56463.24	0	0	0	0	0	0	8.335645
D:	56464.08	0	0	0	0	0	0	8.273608
D:	56464.90	0	0	0	0	0	0	8.215668
D:	56465.75	0	0	0	0	0	0	8.237198
D:	56466.55	0	0	0	0	0	0	8.368416
D:	56467.36	0	0	0	0	0	0	8.371743
D:	56468.19	0	0	0	0	0	0	8.517091
D:	56469.00	0	0	0	0	0	0	8.511282
D:	56469.83	0	0	0	0	0	0	8.556567
D:	56470.69	0	0	0	0	0	0	8.482664
D:	56471.52	0	0	0	0	0	0	8.542708
D:	56472.35	0	0	0	0	0	0	8.459418
D:	56473.17	0	0	0	0	0	0	8.502857
D:	56473.98	0	0	0	0	0	0	8.485310
D:	56474.83	0	0	0	0	0	0	8.457855
D:	56475.70	0	0	0	0	0	0	8.347792
D:	56476.51	0	0	0	0	0	0	8.285371
D:	56477.35	0	0	0	0	0	0	8.148973
D:	56478.17	0	0	0	0	0	0	8.209887
D:	56478.98	0	0	0	0	0	0	8.183452
D:	56479.87	0	0	0	0	0	0	8.288919
D:	56480.71	0	0	0	0	0	0	8.147344
D:	56481.56	0	0	0	0	0	0	8.122364
D:	56482.42	0	0	0	0	0	0	8.134420
D:	56483.22	0	0	0	0	0	0	7.993334
D:	56484.03	0	0	0	0	0	0	7.961793
D:	56484.87	0	0	0	0	0	0	8.036770
D:	56485.68	0	0	0	0	0	0	8.021258
D:	56486.51	0	0	0	0	0	0	8.036850
D:	56487.43	0	0	0	0	0	0	7.989900
D:	56488.23	0	0	0	0	0	0	8.107587
D:	56489.18	0	0	0	0	0	0	8.154477
D:	56490.05	0	0	0	0	0	0	8.147079
D:	56490.93	0	0	0	0	0	0	8.073750
D:	56491.76	0	0	0	0	0	0	8.089561
D:	56492.55	0	0	0	0	0	0	8.117520
D:	56493.36	0	0	0	0	0	0	8.157828
D:	56494.17	0	0	0	0	0	0	8.344235
D:	56495.01	0	0	0	0	0	0	8.340853
D:	56495.85	0	0	0	0	0	0	8.309599
D:	56496.69	0	0	0	0	0	0	8.407728
D:	56497.50	0	0	0	0	0	0	8.386896
D:	56498.37	0	0	0	0	0	0	8.298914
D:	56499.19	0	0	0	0	0	0	8.303703
D:	56500.07	0	0	0	0	0	0	8.190856
D:	56500.96	0	0	0	0	0	0	8.090929
D:	56501.93	0	0	0	0	0	0	8.191030
D:	56502.77	0	0	0	0	0	0	8.190521
D:	56503.68	0	0	0	0	0	0	8.272752
D:	56504.53	0	0	0	0	0	0	8.298751
D:	56505.41	0	0	0	0	0	0	8.242047
D:	56506.24	0	0	0	0	0	0	8.294282
D:	56507.08	0	0	0	0	0	0	8.408906
D:	56507.92	0	0	0	0	0	0	8.350644
D:	56508.79	0	0	0	0	0	0	8.335501
D:	56509.68	0	0	0	0	0	0	8.489759
D:	56510.51	0	0	0	0	0	0	8.503045
D:	56511.35	0	0	0	0	0	0	8.437272
D:	56512.16	0	0	0	0	0	0	8.502552
D:	56512.97	0	0	0	0	0	0	8.458173
D:	56513.91	0	0	0	0	0	0	8.481796
D:	56514.77	0	0	0	0	0	0	8.518946
D:	56515.65	0	0	0	0	0	0	8.476495
D:	56516.46	0	0	0	0	0	0	8.514302
D:	56517.35	0	0	0	0	0	0	8.413348
D:	56518.16	0	0	0	0	0	0	8.333335
D:	56518.99	0	0	0	0	0	0	8.257225
D:	56519.85	0	0	0	0	0	0	8.420710
D:	56520.75	0	0	0	0	0	0	8.415572
D:	56521.72	0	0	0	0	0	0	8.465873
D:	56522.52	0	0	0	0	0	0	8.384302
D:	56523.35	0	0	0	0	0	0	8.255884
D:	56524.18	0	0	0	0	0	0	8.231767
D:	56524.99	0	0	0	0	0	0	8.176533
D:	56525.83	0	0	0	0	0	0	8.225583
D:	56526.68	0	0	0	0	0	0	8.283926
D:	56527.47	0	0	0	0	0	0	8.471885
D:	56528.35	0	0	0	0	0	0	8.441280
D:	56529.16	0	0	0	0	0	0	8.453598
D:	56530.01	0	0	0	0	0	0	8.511978
D:	56530.85	0	0	0	0	0	0	8.438384
D:	56531.69	0	0	0	0	0	0	8.413828
D:	56532.49	0	0	0	0	0	0	8.554110
D:	56533.36	0	0	0	0	0	0	8.598940
D:	56534.21	0	0	0	0	0	0	8.586331
D:	56535.04	0	0	0	0	0	0	8.475220
D:	56535.84	0	0	0	0	0	0	8.510123
D:	56536.69	0	0	0	0	0	0	8.509198
D:	56537.50	0	0	0	0	0	0	8.554421
D:	56538.35	0	0	0	0	0	0	8.568640
D:	56539.23	0	0	0	0	0	0	8.573155
D:	56540.14	0	0	0	0	0	0	8.572999
D:	56540.96	0	0	0	0	0	0	8.469257
D:	56541.84	0	0	0	0	0	0	8.483271
D:	56542.71	0	0	0	0	0	0	8.483546
D:	56543.52	0	0	0	0	0	0	8.458968
D:	56544.35	0	0	0	0	0	0	8.355579
D:	56545.16	0	0	0	0	0	0	8.231553
D:	56546.01	0	0	0	0	0	0	8.157029
D:	56546.92	0	0	0	0	0	0	8.210664
D:	56547.75	0	0	0	0	0	0	8.300099
D:	56548.61	0	0	0	0	0	0	8.220689
D:	56549.48	0	0	0	0	0	0	8.177070
D:	56550.35	0	0	0	0	0	0	8.251143
D:	56551.18	0	0	0	0	0	0	8.241832
D:	56551.99	0	0	0	0	0	0	8.188931
D:	56552.85	0	0	0	0	0	0	8.325081
D:	56553.73	0	0	0	0	0	0	8.252476
D:	56554.75	0	0	0	0	0	0	8.275949
D:	56555.65	0	0	0	0	0	0	8.315858
D:	56556.54	0	0	0	0	0	0	8.328016
D:	56557.43	0	0	0	0	0	0	8.324384
D:	56558.35	0	0	0	0	0	0	8.386645
D:	56559.28	0	0	0	0	0	0	8.304961
D:	56560.27	0	0	0	0	0	0	8.335838
D:	56561.12	0	0	0	0	0	0	8.274642
D:	56561.96	0	0	0	0	0	0	8.310439
D:	56562.85	0	0	0	0	0	0	8.316402
D:	56563.73	0	0	0	0	0	0	8.288062
D:	56564.50	0	0	0	0	0	0	8.218058
D:	56565.35	0	0	0	0	0	0	8.237756
D:	56566.16	0	0	0	0	0	0	8.150947
D:	56566.96	0	0	0	0	0	0	8.070164
D:	56567.74	0	0	0	0	0	0	8.166495
D:	56568.66	0	0	0	0	0	0	8.241996
D:	56569.54	0	0	0	0	0	0	8.283430
D:	56570.38	0	0	0	0	0	0	8.220270
D:	56571.23	0	0	0	0	0	0	8.265985
D:	56572.09	0	0	0	0	0	0	8.283887
D:	56572.96	0	0	0	0	0	0	8.279102
D:	56573.85	0	0	0	0	0	0	8.286077
D:	56574.67	0	0	0	0	0	0	8.274282
D:	56575.48	0	0	0	0	0	0	8.294902
D:	56576.35	0	0	0	0	0	0	8.388521
D:	56577.17	0	0	0	0	0	0	8.310919
D:	56578.07	0	0	0	0	0	0	8.461514
D:	56579.00	0	0	0	0	0	0	8.515286
D:	56579.83	0	0	0	0	0	0	8.459196
D:	56580.67	0	0	0	0	0	0	8.413815
D:	56581.48	0	0	0	0	0	0	8.418153
D:	56582.35	0	0	0	0	0	0	8.328773
D:	56583.14	0	0	0	0	0	0	8.192982
D:	56583.92	0	0	0	0	0	0	8.190963
D:	56584.74	0	0	0	0	0	0	8.166627
D:	56585.53	0	0	0	0	0	0	8.143650
D:	56586.35	0	0	0	0	0	0	8.191075
D:	56587.37	0	0	0	0	0	0	8.222269
D:	56588.20	0	0	0	0	0	0	8.350441
D:	56589.02	0	0	0	0	0	0	8.355509
D:	56589.81	0	0	0	0	0	0	8.370102
D:	56590.80	0	0	0	0	0	0	8.328174
D:	56591.69	0	0	0	0	0	0	8.466714
D:	56592.50	0	0	0	0	0	0	8.350839
D:	56593.35	0	0	0	0	0	0	8.355027
D:	56594.16	0	0	0	0	0	0	8.430500
D:	56594.99	0	0	0	0	0	0	8.400682
D:	56595.85	0	0	0	0	0	0	8.324278
D:	56596.72	0	0	0	0	0	0	8.292216
D:	56597.55	0	0	0	0	0	0	8.314568
D:	56598.43	0	0	0	0	0	0	8.289408
D:	56599.27	0	0	0	0	0	0	8.305814
D:	56600.24	0	0	0	0	0	0	8.229461
D:	56601.17	0	0	0	0	0	0	8.336670
D:	56602.02	0	0	0	0	0	0	8.274180
D:	56602.88	0	0	0	0	0	0	8.290167
D:	56603.73	0	0	0	0	0	0	8.307634
D:	56604.62	0	0	0	0	0	0	8.113826
D:	56605.50	0	0	0	0	0	0	8.236385
D:	56606.35	0	0	0	0	0	0	8.419519
D:	56607.20	0	0	0	0	0	0	8.308579
D:	56608.02	0	0	0	0	0	0	8.293284
D:	56608.90	0	0	0	0	0	0	8.436123
D:	56609.79	0	0	0	0	0	0	8.514844
D:	56610.72	0	0	0	0	0	0	8.516891
D:	56611.57	0	0	0	0	0	0	8.464380
D:	56612.42	0	0	0	0	0	0	8.431323
D:	56613.38	0	0	0	0	0	0	8.413559
D:	56614.36	0	0	0	0	0	0	8.329925
D:	56615.22	0	0	0	0	0	0	8.303353
D:	56616.06	0	0	0	0	0	0	8.206058
D:	56616.90	0	0	0	0	0	0	8.213694
D:	56617.79	0	0	0	0	0	0	8.140147
D:	56618.72	0	0	0	0	0	0	8.242481
D:	56619.71	0	0	0	0	0	0	8.240998
D:	56620.55	0	0	0	0	0	0	8.220107
D:	56621.42	0	0	0	0	0	0	8.275198
D:	56622.49	0	0	0	0	0	0	8.169070
D:	56623.43	0	0	0	0	0	0	8.137781
D:	56624.49	0	0	0	0	0	0	8.212634
D:	56625.41	0	0	0	0	0	0	8.242769
D:	56626.39	0	0	0	0	0	0	8.391630
D:	56627.26	0	0	0	0	0	0	8.375253
D:	56628.14	0	0	0	0	0	0	8.419148
D:	56629.00	0	0	0	0	0	0	8.486396
D:	56629.87	0	0	0	0	0	0	8.548842
D:	56630.78	0	0	0	0	0	0	8.677865
D:	56631.63	0	0	0	0	0	0	8.555103
D:	56632.50	0	0	0	0	0	0	8.537324
D:	56633.36	0	0	0	0	0	0	8.466733
D:	56634.16	0	0	0	0	0	0	8.402819
D:	56634.95	0	0	0	0	0	0	8.416132
D:	56635.83	0	0	0	0	0	0	8.278592
D:	56636.68	0	0	0	0	0	0	8.161951
D:	56637.49	0	0	0	0	0	0	8.170803
D:	56638.35	0	0	0	0	0	0	8.151147
D:	56639.29	0	0	0	0	0	0	8.155103
D:	56640.25	0	0	0	0	0	0	8.296832
D:	56641.05	0	0	0	0	0	0	8.425513
D:	56641.85	0	0	0	0	0	0	8.360534
D:	56642.68	0	0	0	0	0	0	8.387954
D:	56643.47	0	0	0	0	0	0	8.412712
D:	56644.46	0	0	0	0	0	0	8.409611
D:	56645.35	0	0	0	0	0	0	8.581579
D:	56646.15	0	0	0	0	0	0	8.526460
D:	56646.92	0	0	0	0	0	0	8.499349
D:	56647.74	0	0	0	0	0	0	8.485057
D:	56648.51	0	0	0	0	0	0	8.470415
D:	56649.35	0	0	0	0	0	0	8.442292
D:	56650.14	0	0	0	0	0	0	8.525794
D:	56650.93	0	0	0	0	0	0	8.571765
D:	56651.74	0	0	0	0	0	0	8.503576
D:	56652.52	0	0	0	0	0	0	8.539436
D:	56653.58	0	0	0	0	0	0	8.431268
D:	56654.41	0	0	0	0	0	0	8.565858
D:	56655.23	0	0	0	0	0	0	8.546715
D:	56656.06	0	0	0	0	0	0	8.578180
D:	56656.87	0	0	0	0	0	0	8.490261
D:	56657.81	0	0	0	0	0	0	8.465590
D:	56658.69	0	0	0	0	0	0	8.335891
D:	56659.50	0	0	0	0	0	0	8.404182
D:	56660.36	0	0	0	0	0	0	8.398003
D:	56661.17	0	0	0	0	0	0	8.371507
D:	56661.99	0	0	0	0	0	0	8.270417
D:	56662.85	0	0	0	0	0	0	8.208532
D:	56663.77	0	0	0	0	0	0	8.103086
D:	56664.62	0	0	0	0	0	0	8.094053
D:	56665.49	0	0	0	0	0	0	8.043540
D:	56666.35	0	0	0	0	0	0	7.953022
D:	56667.22	0	0	0	0	0	0	8.066871
D:	56668.06	0	0	0	0	0	0	8.209652
D:	56668.90	0	0	0	0	0	0	8.160826
D:	56669.78	0	0	0	0	0	0	8.127116
D:	56670.63	0	0	0	0	0	0	8.065867
D:	56671.50	0	0	0	0	0	0	8.039032
D:	56672.36	0	0	0	0	0	0	8.108101
D:	56673.22	0	0	0	0	0	0	8.089492
D:	56674.14	0	0	0	0	0	0	8.108811
D:	56675.14	0	0	0	0	0	0	8.339401
D:	56676.13	0	0	0	0	0	0	8.287590
D:	56676.98	0	0	0	0	0	0	8.319569
D:	56677.89	0	0	0	0	0	0	8.402445
D:	56678.81	0	0	0	0	0	0	8.353370
D:	56679.71	0	0	0	0	0	0	8.366169
D:	56680.55	0	0	0	0	0	0	8.473244
D:	56681.42	0	0	0	0	0	0	8.411591
D:	56682.36	0	0	0	0	0	0	8.374551
D:	56683.18	0	0	0	0	0	0	8.604155
D:	56683.97	0	0	0	0	0	0	8.787653
D:	56684.82	0	0	0	0	0	0	8.616683
D:	56685.68	0	0	0	0	0	0	8.505050
D:	56686.48	0	0	0	0	0	0	8.406089
D:	56687.27	0	0	0	0	0	0	8.418354
D:	56688.11	0	0	0	0	0	0	8.524201
D:	56689.01	0	0	0	0	0	0	8.502937
D:	56689.87	0	0	0	0	0	0	8.520434
D:	56690.74	0	0	0	0	0	0	8.547330
D:	56691.57	0	0	0	0	0	0	8.484973
D:	56692.42	0	0	0	0	0	0	8.478670
D:	56693.36	0	0	0	0	0	0	8.439185
D:	56694.15	0	0	0	0	0	0	8.313602
D:	56694.95	0	0	0	0	0	0	8.359758
D:	56695.74	0	0	0	0	0	0	8.454819
D:	56696.53	0	0	0	0	0	0	8.544990
D:	56697.35	0	0	0	0	0	0	8.523595
D:	56698.15	0	0	0	0	0	0	8.551579
D:	56698.95	0	0	0	0	0	0	8.541569
D:	56699.75	0	0	0	0	0	0	8.530936
D:	56700.55	0	0	0	0	0	0	8.564941
D:	56701.37	0	0	0	0	0	0	8.525668
D:	56702.24	0	0	0	0	0	0	8.455585
D:	56703.06	0	0	0	0	0	0	8.531632
D:	56703.90	0	0	0	0	0	0	8.429172
D:	56704.81	0	0	0	0	0	0	8.377917
D:	56705.67	0	0	0	0	0	0	8.331145
D:	56706.84	0	0	0	0	0	0	8.327771
D:	56707.77	0	0	0	0	0	0	8.417578
D:	56708.61	0	0	0	0	0	0	8.477829
D:	56709.43	0	0	0	0	0	0	8.622430
D:	56710.27	0	0	0	0	0	0	8.510462
D:	56711.06	0	0	0	0	0	0	8.563167
D:	56711.85	0	0	0	0	0	0	8.691273
D:	56712.68	0	0	0	0	0	0	8.736313
D:	56713.53	0	0	0	0	0	0	8.845140
D:	56714.35	0	0	0	0	0	0	8.829774
D:	56715.15	0	0	0	0	0	0	8.719851
D:	56715.99	0	0	0	0	0	0	8.709971
D:	56717.21	0	0	0	0	0	0	8.593882
D:	56717.99	0	0	0	0	0	0	8.565566
D:	56718.82	0	0	0	0	0	0	8.539121
D:	56719.67	0	0	0	0	0	0	8.408813
D:	56720.59	0	0	0	0	0	0	8.483722
D:	56721.41	0	0	0	0	0	0	8.461360
D:	56722.28	0	0	0	0	0	0	8.346151
D:	56723.10	0	0	0	0	0	0	8.328309
D:	56723.92	0	0	0	0	0	0	8.280053
D:	56724.76	0	0	0	0	0	0	8.222426
D:	56725.62	0	0	0	0	0	0	8.220794
D:	56726.49	0	0	0	0	0	0	8.223775
D:	56727.36	0	0	0	0	0	0	8.199191
D:	56728.17	0	0	0	0	0	0	8.262151
D:	56728.96	0	0	0	0	0	0	8.334848
D:	56729.83	0	0	0	0	0	0	8.387293
D:	56730.69	0	0	0	0	0	0	8.346139
D:	56731.55	0	0	0	0	0	0	8.355745
D:	56732.45	0	0	0	0	0	0	8.281296
D:	56733.38	0	0	0	0	0	0	8.408763
D:	56734.36	0	0	0	0	0	0	8.348964
D:	56735.24	0	0	0	0	0	0	8.366722
D:	56736.18	0	0	0	0	0	0	8.367785
D:	56737.05	0	0	0	0	0	0	8.345979
D:	56737.89	0	0	0	0	0	0	8.323872
D:	56738.72	0	0	0	0	0	0	8.286396
D:	56739.59	0	0	0	0	0	0	8.245835
D:	56740.51	0	0	0	0	0	0	8.323443
D:	56741.36	0	0	0	0	0	0	8.344711
D:	56742.21	0	0	0	0	0	0	8.377371
D:	56743.08	0	0	0	0	0	0	8.463765
D:	56743.93	0	0	0	0	0	0	8.398325
D:	56744.81	0	0	0	0	0	0	8.320545
D:	56745.72	0	0	0	0	0	0	8.269723
D:	56746.65	0	0	0	0	0	0	8.324876
D:	56747.50	0	0	0	0	0	0	8.269830
D:	56748.36	0	0	0	0	0	0	8.198052
D:	56749.20	0	0	0	0	0	0	8.213009
D:	56750.06	0	0	0	0	0	0	8.242929
D:	56750.91	0	0	0	0	0	0	8.286343
D:	56751.78	0	0	0	0	0	0	8.335244
D:	56752.64	0	0	0	0	0	0	8.312970
D:	56753.61	0	0	0	0	0	0	8.271215
D:	56754.50	0	0	0	0	0	0	8.365849
D:	56755.39	0	0	0	0	0	0	8.479251
D:	56756.22	0	0	0	0	0	0	8.585595
D:	56757.29	0	0	0	0	0	0	8.501631
D:	56758.26	0	0	0	0	0	0	8.497383
D:	56759.15	0	0	0	0	0	0	8.611270
D:	56759.98	0	0	0	0	0	0	8.636485
D:	56760.86	0	0	0	0	0	0	8.682182
D:	56761.72	0	0	0	0	0	0	8.637304
D:	56762.55	0	0	0	0	0	0	8.580551
D:	56763.46	0	0	0	0	0	0	8.544537
D:	56764.38	0	0	0	0	0	0	8.568161
D:	56765.23	0	0	0	0	0	0	8.536946
D:	56766.07	0	0	0	0	0	0	8.519748
D:	56766.92	0	0	0	0	0	0	8.604129
D:	56767.79	0	0	0	0	0	0	8.587805
D:	56768.71	0	0	0	0	0	0	8.628118
D:	56769.54	0	0	0	0	0	0	8.608706
D:	56770.51	0	0	0	0	0	0	8.579124
D:	56771.47	0	0	0	0	0	0	8.498396
D:	56772.55	0	0	0	0	0	0	8.380721
D:	56773.43	0	0	0	0	0	0	8.409739
D:	56774.21	0	0	0	0	0	0	8.376641
D:	56775.01	0	0	0	0	0	0	8.418447
D:	56775.83	0	0	0	0	0	0	8.341260
D:	56776.68	0	0	0	0	0	0	8.308370
D:	56777.53	0	0	0	0	0	0	8.260210
D:	56778.42	0	0	0	0	0	0	8.135530
D:	56779.20	0	0	0	0	0	0	8.202422
D:	56780.00	0	0	0	0	0	0	8.252695
D:	56780.82	0	0	0	0	0	0	8.150376
D:	56781.70	0	0	0	0	0	0	8.155003
D:	56782.47	0	0	0	0	0	0	8.220986
D:	56783.25	0	0	0	0	0	0	8.160379
D:	56784.10	0	0	0	0	0	0	8.208871
D:	56785.08	0	0	0	0	0	0	8.180398
D:	56785.88	0	0	0	0	0	0	8.261098
D:	56786.68	0	0	0	0	0	0	8.238317
D:	56787.48	0	0	0	0	0	0	8.236238
D:	56788.36	0	0	0	0	0	0	8.246529
D:	56789.19	0	0	0	0	0	0	8.298487
D:	56790.02	0	0	0	0	0	0	8.371758
D:	56790.83	0	0	0	0	0	0	8.365843
D:	56791.68	0	0	0	0	0	0	8.375009
D:	56792.49	0	0	0	0	0	0	8.299480
D:	56793.36	0	0	0	0	0	0	8.283743
D:	56794.15	0	0	0	0	0	0	8.319354
D:	56794.94	0	0	0	0	0	0	8.322345
D:	56795.74	0	0	0	0	0	0	8.436075
D:	56796.77	0	0	0	0	0	0	8.433285
D:	56797.69	0	0	0	0	0	0	8.493597
D:	56798.50	0	0	0	0	0	0	8.480265
D:	56799.36	0	0	0	0	0	0	8.433928
D:	56800.17	0	0	0	0	0	0	8.445036
D:	56800.97	0	0	0	0	0	0	8.459440
D:	56801.85	0	0	0	0	0	0	8.479470
D:	56802.71	0	0	0	0	0	0	8.495399
D:	56803.55	0	0	0	0	0	0	8.481196
D:	56804.42	0	0	0	0	0	0	8.568224
D:	56805.26	0	0	0	0	0	0	8.480054
D:	56806.14	0	0	0	0	0	0	8.570967
D:	56807.06	0	0	0	0	0	0	8.594202
D:	56807.90	0	0	0	0	0	0	8.558980
D:	56808.81	0	0	0	0	0	0	8.474032
D:	56809.72	0	0	0	0	0	0	8.496096
D:	56810.59	0	0	0	0	0	0	8.461415
D:	56811.51	0	0	0	0	0	0	8.445086
D:	56812.36	0	0	0	0	0	0	8.417736
D:	56813.38	0	0	0	0	0	0	8.395103
D:	56814.38	0	0	0	0	0	0	8.319085
D:	56815.23	0	0	0	0	0	0	8.440225
D:	56816.13	0	0	0	0	0	0	8.456811
D:	56816.99	0	0	0	0	0	0	8.606945
D:	56817.89	0	0	0	0	0	0	8.566813
D:	56818.74	0	0	0	0	0	0	8.482890
D:	56819.58	0	0	0	0	0	0	8.385731
D:	56820.43	0	0	0	0	0	0	8.291043
D:	56821.36	0	0	0	0	0	0	8.249700
D:	56822.23	0	0	0	0	0	0	8.244577
D:	56823.42	0	0	0	0	0	0	8.257857
D:	56824.34	0	0	0	0	0	0	8.274077
D:	56825.25	0	0	0	0	0	0	8.254987
D:	56826.21	0	0	0	0	0	0	8.282949
D:	56827.05	0	0	0	0	0	0	8.321789
D:	56827.88	0	0	0	0	0	0	8.409616
D:	56828.74	0	0	0	0	0	0	8.409258
D:	56829.64	0	0	0	0	0	0	8.504136
D:	56830.48	0	0	0	0	0	0	8.399712
D:	56831.36	0	0	0	0	0	0	8.299355
D:	56832.16	0	0	0	0	0	0	8.283278
D:	56832.96	0	0	0	0	0	0	8.202881
D:	56833.75	0	0	0	0	0	0	8.199018
D:	56834.55	0	0	0	0	0	0	8.194324
D:	56835.43	0	0	0	0	0	0	8.307126
D:	56836.36	0	0	0	0	0	0	8.236082
D:	56837.16	0	0	0	0	0	0	8.100279
D:	56837.96	0	0	0	0	0	0	8.167765
D:	56838.84	0	0	0	0	0	0	8.208008
D:	56839.71	0	0	0	0	0	0	8.062391
D:	56840.54	0	0	0	0	0	0	8.057372
D:	56841.42	0	0	0	0	0	0	8.042053
D:	56842.21	0	0	0	0	0	0	8.098492
D:	56842.99	0	0	0	0	0	0	8.125005
D:	56843.83	0	0	0	0	0	0	8.009434
D:	56844.68	0	0	0	0	0	0	7.976125
D:	56845.48	0	0	0	0	0	0	8.138418
D:	56846.36	0	0	0	0	0	0	8.135612
D:	56847.14	0	0	0	0	0	0	8.107998
D:	56847.90	0	0	0	0	0	0	8.082746
D:	56848.71	0	0	0	0	0	0	8.208923
D:	56849.61	0	0	0	0	0	0	8.277816
D:	56850.52	0	0	0	0	0	0	8.257525
D:	56851.36	0	0	0	0	0	0	8.206642
D:	56852.14	0	0	0	0	0	0	8.192052
D:	56852.94	0	0	0	0	0	0	8.197817
D:	56853.75	0	0	0	0	0	0	8.191958
D:	56854.54	0	0	0	0	0	0	8.187538
D:	56855.36	0	0	0	0	0	0	8.089705
D:	56856.19	0	0	0	0	0	0	8.143655
D:	56857.01	0	0	0	0	0	0	8.072063
D:	56857.86	0	0	0	0	0	0	8.099368
D:	56858.72	0	0	0	0	0	0	8.161134
D:	56859.54	0	0	0	0	0	0	8.306222
D:	56860.38	0	0	0	0	0	0	8.249299
D:	56861.21	0	0	0	0	0	0	8.299913
D:	56862.05	0	0	0	0	0	0	8.167426
D:	56862.90	0	0	0	0	0	0	8.113276
D:	56863.80	0	0	0	0	0	0	8.282036
D:	56864.72	0	0	0	0	0	0	8.265331
D:	56865.59	0	0	0	0	0	0	8.281187
D:	56866.51	0	0	0	0	0	0	8.301549
D:	56867.36	0	0	0	0	0	0	8.398376
D:	56868.23	0	0	0	0	0	0	8.421268
D:	56869.08	0	0	0	0	0	0	8.461789
D:	56869.93	0	0	0	0	0	0	8.427189
D:	56870.78	0	0	0	0	0	0	8.415597
D:	56871.63	0	0	0	0	0	0	8.486177
D:	56872.51	0	0	0	0	0	0	8.392781
D:	56873.36	0	0	0	0	0	0	8.377657
D:	56874.21	0	0	0	0	0	0	8.387522
D:	56875.07	0	0	0	0	0	0	8.337202
D:	56875.94	0	0	0	0	0	0	8.314963
D:	56876.79	0	0	0	0	0	0	8.446631
D:	56877.86	0	0	0	0	0	0	8.367599
D:	56878.80	0	0	0	0	0	0	8.364083
D:	56879.72	0	0	0	0	0	0	8.540298
D:	56880.58	0	0	0	0	0	0	8.586481
D:	56881.45	0	0	0	0	0	0	8.501083
D:	56882.37	0	0	0	0	0	0	8.463288
D:	56883.21	0	0	0	0	0	0	8.472826
D:	56884.05	0	0	0	0	0	0	8.442949
D:	56884.90	0	0	0	0	0	0	8.395816
D:	56885.78	0	0	0	0	0	0	8.446602
D:	56886.63	0	0	0	0	0	0	8.459906
D:	56887.50	0	0	0	0	0	0	8.506420
D:	56888.45	0	0	0	0	0	0	8.499250
D:	56889.37	0	0	0	0	0	0	8.647423
D:	56890.40	0	0	0	0	0	0	8.649994
D:	56891.44	0	0	0	0	0	0	8.583290
D:	56892.27	0	0	0	0	0	0	8.562850
D:	56893.13	0	0	0	0	0	0	8.514546
D:	56893.97	0	0	0	0	0	0	8.587937
D:	56894.88	0	0	0	0	0	0	8.547470
D:	56895.71	0	0	0	0	0	0	8.482129
D:	56896.54	0	0	0	0	0	0	8.351803
D:	56897.39	0	0	0	0	0	0	8.338733
D:	56898.23	0	0	0	0	0	0	8.339580
D:	56899.06	0	0	0	0	0	0	8.375781
D:	56899.90	0	0	0	0	0	0	8.396514
D:	56900.79	0	0	0	0	0	0	8.447722
D:	56901.71	0	0	0	0	0	0	8.526149
D:	56902.60	0	0	0	0	0	0	8.542945
D:	56903.49	0	0	0	0	0	0	8.456559
D:	56904.36	0	0	0	0	0	0	8.364738
D:	56905.38	0	0	0	0	0	0	8.367678
D:	56906.18	0	0	0	0	0	0	8.496047
D:	56906.97	0	0	0	0	0	0	8.495914
D:	56907.86	0	0	0	0	0	0	8.476985
D:	56908.70	0	0	0	0	0	0	8.444872
D:	56909.48	0	0	0	0	0	0	8.494886
D:	56910.28	0	0	0	0	0	0	8.451982
D:	56911.07	0	0	0	0	0	0	8.373259
D:	56911.88	0	0	0	0	0	0	8.289775
D:	56912.80	0	0	0	0	0	0	8.293557
D:	56913.72	0	0	0	0	0	0	8.283978
D:	56914.54	0	0	0	0	0	0	8.322309
D:	56915.36	0	0	0	0	0	0	8.304258
D:	56916.16	0	0	0	0	0	0	8.319070
D:	56916.95	0	0	0	0	0	0	8.278161
D:	56917.74	0	0	0	0	0	0	8.285777
D:	56918.53	0	0	0	0	0	0	8.260936
D:	56919.41	0	0	0	0	0	0	8.270615
D:	56920.38	0	0	0	0	0	0	8.407745
D:	56921.28	0	0	0	0	0	0	8.440814
D:	56922.06	0	0	0	0	0	0	8.372196
D:	56922.86	0	0	0	0	0	0	8.428244
D:	56923.68	0	0	0	0	0	0	8.397927
D:	56924.49	0	0	0	0	0	0	8.325569
D:	56925.44	0	0	0	0	0	0	8.339487
